class,ring-type,cap-surface,spore-print-color,bruises,odor,gill-attachment,habitat,gill-size,gill-color
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,outros,n,b
e,p,s,n,f,n,a,l,b,y
p,e,s,w,f,outros,f,d,n,b
e,p,s,n,f,n,a,l,b,o
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
e,p,outros,w,f,n,f,g,b,w
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,p,n,b
e,p,s,w,t,n,f,p,b,w
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
e,p,outros,w,f,n,f,g,b,g
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
e,p,outros,w,f,n,f,g,b,g
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,f,f,p,n,b
e,p,s,w,f,n,f,g,b,w
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,f,f,p,n,b
e,p,s,w,f,n,f,g,b,g
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
e,p,outros,w,f,n,f,g,b,p
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,p,n,b
e,p,s,w,f,n,f,g,b,g
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
e,p,s,w,f,n,f,g,b,g
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,f,f,p,n,b
e,p,s,w,f,n,f,g,b,p
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,f,f,d,n,b
e,p,outros,w,f,n,f,g,b,w
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
e,p,outros,w,f,n,f,g,b,p
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
e,p,s,outros,f,n,a,l,b,o
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,p,n,b
e,p,s,w,f,n,f,g,b,g
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,l,n,b
e,p,outros,w,f,n,f,g,b,g
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
e,p,outros,w,f,n,f,g,b,w
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,outros,y,w,f,outros,f,d,b,w
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,p,n,b
e,p,s,outros,f,n,a,l,b,n
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
e,p,s,outros,f,n,a,l,b,n
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
e,p,s,w,f,n,f,g,b,g
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
e,p,outros,w,f,n,f,g,b,p
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
e,p,outros,w,f,n,f,g,b,p
p,e,y,w,f,f,f,l,n,b
p,e,y,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
e,p,outros,w,f,n,f,g,b,p
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
e,p,s,outros,f,n,a,l,b,n
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
e,p,s,w,f,n,f,g,b,p
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
e,p,outros,w,f,n,f,g,b,p
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
e,p,s,outros,f,n,a,l,b,o
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,outros,y,w,f,outros,a,d,b,w
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,l,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,l,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,l,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
