class,ring-type,cap-surface,spore-print-color,bruises,odor,gill-attachment,habitat,gill-size,gill-color
p,p,y,k,t,p,f,u,n,p
e,p,y,k,t,n,f,d,b,p
e,e,s,n,f,n,f,g,b,k
e,p,s,n,t,a,f,m,b,g
e,e,s,n,f,n,f,g,b,h
e,e,f,k,f,n,f,g,b,k
e,p,y,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,n
e,e,f,k,f,n,f,g,b,p
p,p,s,k,t,p,f,g,n,n
e,e,s,n,f,n,f,g,b,k
e,p,y,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
p,p,s,n,t,p,f,g,n,w
e,p,f,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,n
p,l,f,h,f,f,f,g,b,p
p,p,s,k,t,p,f,g,n,p
e,p,f,k,t,n,f,d,b,n
e,e,f,n,f,n,f,g,b,h
e,p,y,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,n
p,p,s,n,t,p,f,u,n,n
e,p,f,n,t,n,f,d,b,u
p,p,s,k,t,p,f,g,n,w
e,p,f,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
p,l,f,h,f,f,f,d,b,p
e,p,y,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,w
e,e,s,n,f,n,f,g,b,k
e,p,y,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,p
e,e,s,n,f,n,f,g,b,p
e,p,f,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
p,p,s,n,f,c,f,d,n,g
e,p,y,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,n
e,e,f,n,f,n,f,g,b,k
e,p,y,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,e,f,k,f,n,f,g,b,h
p,l,f,h,f,f,f,p,b,g
e,p,f,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
p,p,s,k,t,p,f,g,n,w
e,p,y,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,p
e,e,f,n,f,n,f,g,b,n
e,p,f,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,w
e,e,f,n,f,n,f,g,b,h
e,p,f,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,e,s,n,f,n,f,g,b,n
e,p,f,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,n
e,e,s,k,f,n,f,g,b,h
e,p,y,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,n
e,e,f,k,f,n,f,g,b,n
e,p,f,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,p
p,p,s,k,f,c,f,d,n,n
e,p,y,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,p
p,p,s,k,t,p,f,u,n,p
e,p,y,k,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,p
e,e,s,k,f,n,f,g,b,n
e,p,y,n,t,n,f,d,b,p
e,e,f,n,f,n,f,g,b,p
e,p,f,n,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,u
e,e,f,n,f,n,f,g,b,h
e,p,y,n,t,n,f,d,b,w
e,e,s,n,f,n,f,g,b,n
e,p,f,n,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,w
p,p,y,n,t,p,f,u,n,w
e,p,y,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,n
e,e,s,n,f,n,f,g,b,k
e,p,y,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
p,p,s,n,t,p,f,u,n,w
e,p,f,k,t,n,f,d,b,w
e,e,s,k,f,n,f,g,b,k
e,e,s,n,f,n,f,g,b,p
e,p,f,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,w
p,l,f,h,f,f,f,d,b,h
e,p,y,k,t,n,f,d,b,w
e,e,f,k,f,n,f,g,b,h
p,p,s,n,t,p,f,g,n,n
e,p,y,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,n
p,p,s,k,t,p,f,g,n,n
e,p,f,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,p
p,p,s,k,f,c,f,d,n,g
e,p,f,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,n
p,l,f,h,f,f,f,g,b,h
e,p,y,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,e,f,n,f,n,f,g,b,k
e,p,y,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,u
p,p,y,k,t,p,f,u,n,k
e,e,s,n,f,n,f,g,b,n
e,p,f,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,n
p,p,s,n,f,c,f,d,n,u
e,p,y,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,u
e,e,s,n,f,n,f,g,b,k
e,p,f,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,p
p,p,y,n,t,p,f,u,n,p
e,p,f,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,p
e,e,s,k,f,n,f,g,b,h
e,e,f,n,f,n,f,g,b,k
e,p,f,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
p,p,s,n,f,c,f,d,n,p
e,p,f,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,w
e,e,s,n,f,n,f,g,b,n
e,p,y,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,n
p,l,f,h,f,f,f,p,b,g
e,p,f,k,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,u
p,l,f,h,f,f,f,d,b,h
e,p,y,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,n
p,l,f,h,f,f,f,d,b,h
p,p,f,n,f,c,f,d,n,n
e,p,f,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,u
p,p,f,k,f,c,f,d,n,g
e,p,f,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,w
p,l,f,h,f,f,f,d,b,p
e,p,y,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,p
p,l,f,h,f,f,f,g,b,p
e,p,y,n,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,w
p,l,f,h,f,f,f,p,b,g
e,p,f,k,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,n
p,l,f,h,f,f,f,p,b,g
e,p,f,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
p,p,f,n,f,c,f,d,n,g
e,p,f,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,w
e,e,s,k,f,n,f,g,b,p
e,p,f,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,p
e,e,f,k,f,n,f,g,b,h
e,p,y,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,u
p,p,f,n,f,c,f,d,n,p
e,p,f,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,w
e,e,s,n,f,n,f,g,b,n
e,p,y,k,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
p,l,f,h,f,f,f,g,b,h
e,p,y,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,u
e,e,s,k,f,n,f,g,b,h
e,p,f,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
p,p,f,k,f,c,f,d,n,p
e,p,y,n,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,p
e,p,y,k,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,u
e,p,y,k,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,u
e,p,f,n,t,n,f,d,b,n
p,l,f,h,f,f,f,d,b,g
e,p,f,n,t,n,f,d,b,w
e,p,y,k,t,n,f,d,b,w
e,p,f,n,t,n,f,d,b,u
p,l,f,h,f,f,f,d,b,g
e,p,f,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,y,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,p
e,p,f,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,n
e,p,f,n,t,n,f,d,b,n
e,p,f,k,t,n,f,d,b,w
e,p,f,k,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,u
e,p,f,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,p
e,p,f,k,t,n,f,d,b,n
