class,ring-type,cap-surface,spore-print-color,bruises,odor,gill-attachment,habitat,gill-size,gill-color
p,p,s,outros,t,f,f,outros,b,outros
e,e,s,w,t,n,f,outros,b,w
p,p,s,outros,t,f,f,g,b,outros
p,e,y,w,f,outros,f,p,n,b
e,outros,y,outros,f,n,f,d,n,outros
e,e,y,w,t,n,f,outros,b,w
p,p,s,outros,t,f,f,outros,b,outros
p,p,outros,w,t,n,f,outros,n,w
p,p,s,outros,t,f,f,g,b,outros
p,e,y,w,f,outros,f,p,n,b
e,e,s,w,t,n,f,outros,b,w
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,p,s,outros,t,f,f,g,b,outros
e,e,s,w,t,n,f,outros,b,outros
p,p,s,outros,t,f,f,g,b,outros
p,p,s,outros,t,n,f,outros,b,outros
e,e,outros,w,f,n,f,outros,n,w
p,p,s,outros,t,f,f,outros,b,outros
p,p,s,outros,t,f,f,g,b,outros
p,outros,y,outros,f,f,f,g,b,outros
e,e,s,w,t,n,f,outros,b,outros
e,e,y,w,t,n,f,outros,b,w
e,outros,y,outros,f,n,f,d,n,outros
e,e,s,w,t,n,f,outros,b,outros
p,p,s,outros,t,f,f,outros,b,outros
p,e,y,w,f,outros,f,d,n,b
e,e,y,w,t,n,f,outros,b,w
p,p,y,outros,t,n,f,g,b,w
p,p,s,outros,t,f,f,outros,b,w
p,p,s,outros,t,f,f,g,b,outros
e,e,s,w,t,n,f,outros,b,w
p,p,s,outros,t,f,f,g,b,outros
e,e,y,w,t,n,f,outros,b,outros
p,p,y,outros,t,n,f,outros,b,outros
p,e,y,w,f,outros,f,d,n,b
p,outros,y,outros,f,f,f,p,b,outros
p,p,s,outros,t,f,f,outros,b,w
e,e,outros,w,f,n,f,outros,n,w
p,p,s,outros,t,f,f,outros,b,outros
p,p,s,outros,t,f,f,g,b,w
p,p,s,outros,t,n,f,outros,b,outros
p,p,s,outros,t,n,f,g,b,outros
p,p,s,outros,t,f,f,g,b,w
e,e,y,w,t,n,f,outros,b,w
p,e,y,w,f,outros,f,outros,n,b
p,outros,y,outros,f,f,f,g,b,outros
e,e,s,w,t,n,f,outros,b,w
p,e,y,w,f,f,f,outros,n,b
p,p,s,outros,t,f,f,outros,b,outros
p,p,s,outros,t,n,f,g,b,outros
p,e,y,w,f,outros,f,outros,n,b
p,p,s,outros,t,f,f,outros,b,outros
p,p,s,outros,t,f,f,outros,b,outros
e,outros,y,outros,f,n,f,d,n,outros
p,p,s,outros,t,f,f,g,b,outros
p,p,s,outros,t,f,f,outros,b,outros
e,outros,y,outros,f,n,f,d,n,outros
p,e,y,w,f,outros,f,d,n,b
e,e,y,w,t,n,f,outros,b,w
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,p,s,outros,t,f,f,outros,b,outros
e,outros,y,outros,f,n,f,d,n,outros
p,p,s,outros,t,n,f,g,b,outros
p,p,s,outros,t,f,f,outros,b,outros
e,e,y,w,f,n,f,outros,n,w
e,outros,y,outros,f,n,f,d,n,outros
p,p,s,outros,t,f,f,outros,b,w
e,outros,y,outros,f,n,f,d,n,w
p,e,y,w,f,outros,f,outros,n,b
e,e,s,w,t,n,f,outros,b,outros
p,p,s,outros,t,n,f,outros,b,outros
p,e,y,w,f,n,f,d,n,w
p,outros,y,outros,f,f,f,p,b,outros
p,p,s,outros,t,f,f,g,b,outros
p,outros,y,outros,f,f,f,g,b,outros
e,e,y,w,t,n,f,outros,b,w
p,p,s,outros,t,n,f,g,b,w
p,p,s,outros,t,n,f,outros,b,w
p,e,y,w,f,outros,f,outros,n,b
p,p,s,outros,t,f,f,outros,b,outros
p,outros,y,outros,f,f,f,p,b,outros
p,p,y,outros,t,n,f,g,b,outros
e,e,y,w,f,n,f,outros,n,w
p,outros,outros,outros,f,f,f,g,b,outros
p,outros,y,outros,f,f,f,p,b,outros
p,outros,y,outros,f,f,f,g,b,outros
p,p,s,outros,t,f,f,outros,b,outros
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,n,f,d,n,w
p,e,y,w,f,f,f,p,n,b
p,p,s,outros,t,f,f,g,b,outros
p,outros,outros,outros,f,f,f,g,b,outros
e,e,outros,w,f,n,f,outros,n,w
p,p,s,outros,t,f,f,g,b,w
p,p,s,outros,t,f,f,outros,b,outros
e,e,s,w,t,n,f,outros,b,outros
p,p,s,outros,t,f,f,outros,b,outros
p,outros,y,outros,f,f,f,d,b,outros
p,e,y,w,f,f,f,d,n,b
p,p,s,outros,t,f,f,g,b,outros
p,p,s,outros,t,f,f,g,b,outros
p,outros,y,outros,f,f,f,g,b,outros
e,e,outros,w,f,n,f,outros,n,w
p,e,y,w,f,outros,f,outros,n,b
e,e,y,w,t,n,f,outros,b,outros
p,e,y,w,f,outros,f,outros,n,b
p,p,s,outros,t,f,f,g,b,outros
p,e,y,w,f,outros,f,outros,n,b
e,e,s,w,t,n,f,outros,b,w
p,outros,y,outros,f,f,f,p,b,outros
p,p,s,outros,t,f,f,outros,b,w
e,e,s,w,t,n,f,outros,b,w
p,outros,y,outros,f,f,f,d,b,outros
p,outros,y,outros,f,f,f,d,b,outros
e,e,y,w,t,n,f,outros,b,outros
p,p,s,outros,t,f,f,g,b,outros
e,e,s,w,t,n,f,outros,b,outros
p,outros,y,outros,f,f,f,d,b,outros
p,p,s,outros,t,f,f,g,b,w
p,e,y,w,f,outros,f,p,n,b
p,outros,y,outros,f,f,f,g,b,outros
p,p,y,outros,t,n,f,g,b,outros
p,e,y,w,f,outros,f,d,n,b
e,outros,y,outros,f,n,f,d,n,w
e,outros,y,outros,f,n,f,d,n,outros
p,e,y,w,f,f,f,p,n,b
p,p,s,outros,t,f,f,outros,b,outros
e,outros,y,outros,f,n,f,d,n,w
p,p,s,outros,t,n,f,g,b,w
p,outros,y,outros,f,f,f,d,b,outros
p,p,s,outros,t,f,f,g,b,outros
p,outros,y,outros,f,f,f,p,b,outros
p,outros,outros,outros,f,f,f,g,b,outros
p,outros,y,outros,f,f,f,d,b,outros
p,p,s,outros,t,f,f,g,b,outros
e,outros,y,outros,f,n,f,d,n,outros
p,p,s,outros,t,f,f,g,b,w
e,e,s,w,t,n,f,outros,b,w
p,e,y,w,f,outros,f,d,n,b
p,p,s,outros,t,f,f,g,b,w
p,outros,y,outros,f,f,f,g,b,outros
p,p,s,outros,t,n,f,outros,b,w
p,e,y,w,f,f,f,d,n,b
p,p,s,outros,t,n,f,outros,b,w
p,outros,outros,outros,f,f,f,g,b,outros
p,outros,y,outros,f,f,f,d,b,outros
e,e,y,w,t,n,f,outros,b,outros
e,e,s,w,t,n,f,outros,b,w
p,e,y,w,f,f,f,outros,n,b
e,e,s,w,t,n,f,outros,b,outros
p,p,s,outros,t,n,f,outros,b,outros
e,e,s,w,t,n,f,outros,b,w
p,e,y,w,f,outros,f,p,n,b
e,e,y,w,t,n,f,outros,b,w
p,p,s,outros,t,f,f,outros,b,w
p,p,s,outros,t,n,f,g,b,outros
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,outros,y,outros,f,f,f,g,b,outros
p,e,y,w,f,f,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,p,s,outros,t,f,f,outros,b,w
e,e,y,w,t,n,f,outros,b,w
e,outros,y,outros,f,n,f,d,n,outros
p,outros,y,outros,f,f,f,p,b,outros
p,p,s,outros,t,f,f,g,b,outros
p,e,y,w,f,outros,f,outros,n,b
p,p,s,outros,t,f,f,outros,b,outros
p,p,s,outros,t,f,f,g,b,outros
p,outros,outros,outros,f,f,f,g,b,outros
p,p,s,outros,t,n,f,g,b,outros
e,e,y,w,t,n,f,outros,b,outros
p,e,y,w,f,outros,f,d,n,b
p,outros,y,outros,f,f,f,p,b,outros
e,e,y,w,t,n,f,outros,b,w
p,p,s,outros,t,f,f,g,b,outros
p,p,s,outros,t,f,f,outros,b,w
p,p,s,outros,t,f,f,outros,b,outros
p,outros,y,outros,f,f,f,d,b,outros
p,e,y,w,f,f,f,p,n,b
p,p,s,outros,t,f,f,outros,b,outros
e,e,y,w,t,n,f,outros,b,outros
e,e,s,w,t,n,f,outros,b,w
e,outros,y,outros,f,n,f,d,n,outros
p,p,s,outros,t,f,f,outros,b,outros
p,p,s,outros,t,f,f,outros,b,outros
e,e,s,w,t,n,f,outros,b,outros
p,outros,y,outros,f,f,f,g,b,outros
p,e,y,w,f,outros,f,outros,n,b
p,p,s,outros,t,n,f,g,b,outros
p,outros,y,outros,f,f,f,d,b,outros
e,e,outros,w,f,n,f,outros,n,w
p,outros,y,outros,f,f,f,d,b,outros
p,p,s,outros,t,f,f,outros,b,outros
e,e,s,w,t,n,f,outros,b,w
e,e,s,w,t,n,f,outros,b,w
p,p,s,outros,t,f,f,g,b,w
p,outros,outros,outros,f,f,f,p,b,outros
p,p,s,outros,t,f,f,g,b,outros
p,outros,outros,outros,f,f,f,p,b,outros
p,p,s,outros,t,f,f,outros,b,outros
e,e,y,w,t,n,f,outros,b,w
e,e,y,w,t,n,f,outros,b,outros
p,outros,y,outros,f,f,f,g,b,outros
e,e,y,w,t,n,f,outros,b,outros
e,e,s,w,t,n,f,outros,b,w
p,p,s,outros,t,f,f,outros,b,outros
p,p,s,outros,t,f,f,outros,b,w
p,outros,y,outros,f,f,f,p,b,outros
p,p,s,outros,t,f,f,outros,b,outros
p,p,s,outros,t,f,f,g,b,outros
p,outros,y,outros,f,f,f,g,b,outros
p,outros,y,outros,f,f,f,d,b,outros
p,outros,y,outros,f,f,f,p,b,outros
p,outros,outros,outros,f,f,f,p,b,outros
p,p,s,outros,t,n,f,outros,b,outros
p,e,y,w,f,f,f,outros,n,b
p,p,s,outros,t,n,f,g,b,w
e,e,y,w,t,n,f,outros,b,w
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,p,s,outros,t,f,f,g,b,w
p,e,y,w,f,n,f,d,n,w
p,p,s,outros,t,f,f,outros,b,w
e,e,y,w,t,n,f,outros,b,outros
e,e,s,w,t,n,f,outros,b,outros
e,e,y,w,t,n,f,outros,b,w
p,p,y,outros,t,n,f,outros,b,outros
p,p,s,outros,t,f,f,g,b,w
p,p,s,outros,t,f,f,g,b,outros
p,outros,outros,outros,f,f,f,g,b,outros
p,e,y,w,f,outros,f,p,n,b
p,p,y,outros,t,n,f,g,b,w
p,p,s,outros,t,f,f,outros,b,outros
p,p,s,outros,t,n,f,g,b,outros
e,outros,y,outros,f,n,f,d,n,outros
e,e,y,w,f,n,f,outros,n,w
p,outros,outros,outros,f,f,f,p,b,outros
p,p,s,outros,t,f,f,g,b,outros
p,outros,y,outros,f,f,f,g,b,outros
e,e,s,w,t,n,f,outros,b,outros
p,outros,outros,outros,f,f,f,p,b,outros
p,e,outros,w,f,n,f,d,n,w
p,e,y,w,f,outros,f,p,n,b
p,outros,y,outros,f,f,f,d,b,outros
p,outros,y,outros,f,f,f,g,b,outros
p,p,s,outros,t,f,f,g,b,outros
p,e,y,w,f,f,f,d,n,b
e,e,y,w,t,n,f,outros,b,w
e,e,y,w,f,n,f,outros,n,w
p,p,y,outros,t,n,f,g,b,outros
p,e,outros,w,f,n,f,d,n,w
p,outros,y,outros,f,f,f,g,b,outros
p,e,y,w,f,outros,f,p,n,b
p,outros,outros,outros,f,f,f,d,b,outros
p,outros,outros,outros,f,f,f,d,b,outros
p,p,s,outros,t,f,f,g,b,outros
e,outros,y,outros,f,n,f,d,n,outros
p,e,y,w,f,outros,f,p,n,b
p,p,s,outros,t,n,f,outros,b,outros
p,e,y,w,f,outros,f,outros,n,b
p,p,s,outros,t,f,f,g,b,w
p,p,s,outros,t,f,f,outros,b,w
e,e,s,w,t,n,f,outros,b,outros
p,p,s,outros,t,f,f,g,b,w
e,e,outros,w,f,n,f,outros,n,w
p,outros,y,outros,f,f,f,d,b,outros
e,outros,y,outros,f,n,f,d,n,w
p,p,s,outros,t,f,f,outros,b,w
p,p,s,outros,t,n,f,g,b,outros
p,outros,y,outros,f,f,f,d,b,outros
p,p,s,outros,t,f,f,g,b,outros
p,e,y,w,f,f,f,outros,n,b
p,outros,y,outros,f,f,f,g,b,outros
p,p,s,outros,t,f,f,g,b,outros
p,p,s,outros,t,f,f,outros,b,outros
p,e,y,w,f,outros,f,d,n,b
p,outros,outros,outros,f,f,f,d,b,outros
p,e,y,w,f,f,f,d,n,b
p,p,y,outros,t,n,f,g,b,outros
p,outros,y,outros,f,f,f,g,b,outros
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,d,n,b
e,e,y,w,t,n,f,outros,b,outros
e,outros,y,outros,f,n,f,d,n,outros
p,p,s,outros,t,f,f,outros,b,outros
p,outros,y,outros,f,f,f,g,b,outros
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
e,p,s,n,f,n,a,outros,b,outros
p,e,s,w,f,outros,f,d,n,b
e,p,s,n,f,n,a,outros,b,outros
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
e,p,outros,w,f,n,f,g,b,w
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
e,p,s,w,t,n,f,p,b,w
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
e,p,outros,w,f,n,f,g,b,outros
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
e,p,outros,w,f,n,f,g,b,outros
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
e,p,s,w,f,n,f,g,b,w
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,f,f,p,n,b
e,p,s,w,f,n,f,g,b,outros
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
e,p,outros,w,f,n,f,g,b,outros
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
e,p,s,w,f,n,f,g,b,outros
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
e,p,s,w,f,n,f,g,b,outros
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
e,p,s,w,f,n,f,g,b,outros
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,d,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,f,f,d,n,b
e,p,outros,w,f,n,f,g,b,w
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,p,n,b
p,e,y,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,y,w,f,f,f,d,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,y,w,f,outros,f,d,n,b
p,e,y,w,f,f,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,s,w,f,outros,f,d,n,b
p,e,s,w,f,f,f,d,n,b
p,e,s,w,f,f,f,outros,n,b
p,e,s,w,f,f,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,outros,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,y,w,f,f,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
p,e,s,w,f,outros,f,p,n,b
